workId,state,state_hi,district,district_hi,location,location_hi,category,category_hi,estimated_cost,status,status_hi,recommended_date,recommended_year,house,lsTerm,expected_beneficiaries,hasPayments,totalPaid,paymentCount,work_description,work_description_hi,mp_id,mp_name,mp_house,mp_constituency,standard_cost,work_date,rec_dt,aging_days
1294,Andhra Pradesh,Andhra Pradesh,ANAKAPALLE,ANAKAPALLE,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Repair and Renovation,Repair and Renovation,2480752,Recommended,Recommended,2025-05-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Urgent repairs to Kamalapuram - Potladurthi road from KM 18-110 - 18-200 near Potladurthi Village of Yerraguntla Mandal in YSR Kadapa District,Urgent repairs to Kamalapuram - Potladurthi road from KM 18-110 - 18-200 near Potladurthi Village of Yerraguntla Mandal in YSR Kadapa District,,C.M.RAMESH,,ANAKAPALLE,2480752,2025-05-07T00:00:00.000Z,2025-05-07 00:00:00+00:00,482
1344,Andhra Pradesh,Andhra Pradesh,VIZIANAGARAM,VIZIANAGARAM,Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Anakapalli(DISTRICT COLLECTOR ANAKAPALLI_IDA),Normal/Others,Normal/Others,992839,Recommended,Recommended,2025-05-29T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Developmental Works of Intrepretation centre at Sri Alluri Seetharamaraju Memorial Park,Krishnadevipeta,Golugonda Mandal of Anakapalli District","Developmental Works of Intrepretation centre at Sri Alluri Seetharamaraju Memorial Park,Krishnadevipeta,Golugonda Mandal of Anakapalli District",,Appalanaidu Kalisetti,,VIZIANAGARAM,992839,2025-05-29T00:00:00.000Z,2025-05-29 00:00:00+00:00,460
175559,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,976436,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,730885,1,"Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair","Extension of Multipurpse Hall at Nayagaon near Juvenile Home, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,976436,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
1360,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Sri Potti Sriramulu Nellore(DISTRICT COLLECTOR NELLORE_IDA),Normal/Others,Normal/Others,499451,Recommended,Recommended,2025-06-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.","Construction of CC Road from Leburu Ankalamma Temple to Pallipadu Road of Lebur village in Indukurpeta Mandal, SPS Nellore District.",,Maddila Gurumoorthy,,TIRUPATI,499451,2025-06-16T00:00:00.000Z,2025-06-16 00:00:00+00:00,442
1362,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,1767296,Recommended,Recommended,2025-06-16T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Providing CC Road and Culvert from Bujji Basha house to KM Palli, Veeraballi GP and Mandal, Annamayya District.","Providing CC Road and Culvert from Bujji Basha house to KM Palli, Veeraballi GP and Mandal, Annamayya District.",,Maddila Gurumoorthy,,TIRUPATI,1767296,2025-06-16T00:00:00.000Z,2025-06-16 00:00:00+00:00,442
175556,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Repair and Renovation,Repair and Renovation,4947034,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,3655060,1,"Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair","Repair and renovation of road from CPWD complex, Ranchi Tikrey Dairyfarm to Fisheries Quarter, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4947034,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
175561,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1498887,Recommended,Recommended,2025-02-14T00:00:00.000Z,2025,Lok Sabha,18,0,True,1189292,1,"Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair","Construction of CC Motorable road between Govt. Primary School and Shri SK Singh house at Garacharma, Ward No.18, Port Blair",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1498887,2025-02-14T00:00:00.000Z,2025-02-14 00:00:00+00:00,564
188528,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Normal/Others,Normal/Others,1320600,Recommended,Recommended,2025-04-01T00:00:00.000Z,2025,Lok Sabha,18,0,True,803540,1,"Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.","Construction of CC drain from CPWD quarters to Fisheries Quarters via Sree Shaktivel Murugan Temple for a length of 350 mtrs at Ranci Tikrey, Dairy Farm, Ward No.9, SVP.",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,1320600,2025-04-01T00:00:00.000Z,2025-04-01 00:00:00+00:00,518
899,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,390388,Recommended,Recommended,2024-11-02T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.","Construction of CC Road D. Narayana house to R&B road in Pullareddy Palli H/W (V), Anantha Samudram G.P. in Pullampeta Mandal.",,Maddila Gurumoorthy,,TIRUPATI,390388,2024-11-02T00:00:00.000Z,2024-11-02 00:00:00+00:00,668
1489,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,"EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)","EAST GODAVARI(DISTRICT COLLECTOR, EAST GODAVARI)",Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-08-07T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,construction of cc road from n16 road to kallepali venkataraju site of konthamuru,,Gumma Thanuja Rani,,ARAKU,500000,2025-08-07T00:00:00.000Z,2025-08-07 00:00:00+00:00,390
148902,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-10-21T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Construction of CC Open Drains with cover slabs from G. Penchulamma House to M. Bathaiah House at Bandarupalli S.T. Colony H/O Bandarupalli GP in Yerpedu Mandal.,Construction of CC Open Drains with cover slabs from G. Penchulamma House to M. Bathaiah House at Bandarupalli S.T. Colony H/O Bandarupalli GP in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2024-10-21T00:00:00.000Z,2024-10-21 00:00:00+00:00,680
163876,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,80000,Recommended,Recommended,2025-01-08T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing Street lights  and fixtures in Matherimitta in Varadaiahpalem Mandal.,Providing Street lights  and fixtures in Matherimitta in Varadaiahpalem Mandal.,,Maddila Gurumoorthy,,TIRUPATI,80000,2025-01-08T00:00:00.000Z,2025-01-08 00:00:00+00:00,601
962,Andhra Pradesh,Andhra Pradesh,NANDYAL,NANDYAL,KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),KURNOOL(DISTRICT COLLECTOR KURNOOL_IDA),Repair and Renovation,Repair and Renovation,500000,Recommended,Recommended,2024-12-15T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Repairs to the sluice of Appala Reddy Cheruvu in Palakolanu Village, Orvakal Mandal. The proposed work includes restoration and strengthening of the sluice structure to ensure proper water flow management, prevent leakage, and enhance the irrigation potential of the tank, benefiting the local agricultural community.","Repairs to the sluice of Appala Reddy Cheruvu in Palakolanu Village, Orvakal Mandal. The proposed work includes restoration and strengthening of the sluice structure to ensure proper water flow management, prevent leakage, and enhance the irrigation potential of the tank, benefiting the local agricultural community.",,DR BYREDDY SHABARI,,NANDYAL,500000,2024-12-15T00:00:00.000Z,2024-12-15 00:00:00+00:00,625
164721,Andhra Pradesh,Andhra Pradesh,AMALAPURAM,AMALAPURAM,Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Dr. B.R. Ambedkar Konaseema(DISTRICT COLLECTOR Dr B R AMBEDKAR KONASEEMA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-10T00:00:00.000Z,2025,Lok Sabha,18,0,True,499449,1,Providing WBM Road near R and B Road towards Serella Reddy house in Pallamambika Nagara at Vanapallli Village,Providing WBM Road near R and B Road towards Serella Reddy house in Pallamambika Nagara at Vanapallli Village,,GM Harish Balayogi,,AMALAPURAM,500000,2025-01-10T00:00:00.000Z,2025-01-10 00:00:00+00:00,599
149400,Andhra Pradesh,Andhra Pradesh,ELURU,ELURU,Eluru(DISTRICT COLLECTOR ELURU_IDA),Eluru(DISTRICT COLLECTOR ELURU_IDA),Normal/Others,Normal/Others,3204000,Recommended,Recommended,2024-10-25T00:00:00.000Z,2024,Lok Sabha,18,0,True,3198733,2,"Construction of Resting Barracks with attached wash rooms for Women in the District Police Office, Eluru","Construction of Resting Barracks with attached wash rooms for Women in the District Police Office, Eluru",,Putta Mahesh Kumar,,ELURU,3204000,2024-10-25T00:00:00.000Z,2024-10-25 00:00:00+00:00,676
166045,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-17T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing underground Drainage system with 360 mm Dia NP3 pipes from C. Chengaiah house to V Ramadevi house in Vaddaimitta H.o Kothaveerapuram G.P. in Yerpedu Mandal.,Providing underground Drainage system with 360 mm Dia NP3 pipes from C. Chengaiah house to V Ramadevi house in Vaddaimitta H.o Kothaveerapuram G.P. in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2025-01-17T00:00:00.000Z,2025-01-17 00:00:00+00:00,592
166048,Andhra Pradesh,Andhra Pradesh,TIRUPATI,TIRUPATI,Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Tirupati(DISTRICT COLLECTOR TIRUPATI_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2025-01-17T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Providing an underground drainage system at Internal Streets of Vaddimitta H.O Kothaveerapuram G.P.in Yerpedu Mandal.,Providing an underground drainage system at Internal Streets of Vaddimitta H.O Kothaveerapuram G.P.in Yerpedu Mandal.,,Maddila Gurumoorthy,,TIRUPATI,500000,2025-01-17T00:00:00.000Z,2025-01-17 00:00:00+00:00,592
150350,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,400000,Recommended,Recommended,2024-11-05T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,construction of Bus Shelter at Thallapalli Village of Vempalli (M).,construction of Bus Shelter at Thallapalli Village of Vempalli (M).,,Y S Avinash Reddy,,KADAPA,400000,2024-11-05T00:00:00.000Z,2024-11-05 00:00:00+00:00,665
166418,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,199861,1,Completion of incompleted road from B.M.A Road beside Suryyabhavan to Telugu Ganga canal of Konarajupalli  of Madapur Gramapanchayathi of Atlur Mandal,Completion of incompleted road from B.M.A Road beside Suryyabhavan to Telugu Ganga canal of Konarajupalli  of Madapur Gramapanchayathi of Atlur Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
183102,Andaman And Nicobar Islands,Andaman And Nicobar Islands,ANDAMAN AND NICOBAR ISLANDS,ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMANS(Implementing District Authority(SA)),SOUTH ANDAMANS(Implementing District Authority(SA)),Trust and Society,Trust and Society,4992971,Recommended,Recommended,2025-03-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,2232133,1,"Con. Bore well with water tank (60000 Ltr capacity), boundary wall with gate, parking space, toilets with bathroom, drainage system, rain harvesting system at Sri Guruji Community Centre, Dollygunj","Con. Bore well with water tank (60000 Ltr capacity), boundary wall with gate, parking space, toilets with bathroom, drainage system, rain harvesting system at Sri Guruji Community Centre, Dollygunj",,BISHNU PADA RAY,,ANDAMAN AND NICOBAR ISLANDS,4992971,2025-03-18T00:00:00.000Z,2025-03-18 00:00:00+00:00,532
166420,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of Gravel Road from Thamballagondhi BT road to Dumpalavaripalli fields in Thamballagondhi Village GP of Atlur Mandal,Formation of Gravel Road from Thamballagondhi BT road to Dumpalavaripalli fields in Thamballagondhi Village GP of Atlur Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
151568,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),CHITTOOR(DISTRICT COLLECTOR CHITTOOR_IDA),Normal/Others,Normal/Others,180000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,True,160189,1,"Providing Borewell in Nayunivaripalli (V), Jogivaripalli (G.P)","Providing Borewell in Nayunivaripalli (V), Jogivaripalli (G.P)",,Midhun Reddy,,RAJAMPET,180000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
166422,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,199440,1,"Jungle clearence and Formation of gravel Road from BMA Road to Fields Dandu Bata of Manyamvaripalli Village GP ,   Atlur Mandal","Jungle clearence and Formation of gravel Road from BMA Road to Fields Dandu Bata of Manyamvaripalli Village GP ,   Atlur Mandal",,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
166424,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,150000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Replacement of defunct  scheme in Mekavaripalli Habitation of Mekavaripalli GP,Replacement of defunct  scheme in Mekavaripalli Habitation of Mekavaripalli GP,,Y S Avinash Reddy,,KADAPA,150000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
151578,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2024-12-21T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,"Construction of the Protection wall Near K Nagaraju Fields at Lakshmigaripalli (V), Settigunta G.P","Construction of the Protection wall Near K Nagaraju Fields at Lakshmigaripalli (V), Settigunta G.P",,Midhun Reddy,,RAJAMPET,300000,2024-12-21T00:00:00.000Z,2024-12-21 00:00:00+00:00,619
166427,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of gravel Road from gangireddygaripalli to Siddugaripalli   of Thummalapalli GP of B Koduru Mandal,Formation of gravel Road from gangireddygaripalli to Siddugaripalli   of Thummalapalli GP of B Koduru Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
1155,Andhra Pradesh,Andhra Pradesh,AMALAPURAM,AMALAPURAM,Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Kakinada(DISTRICT COLLECTOR KAKINADA_IDA),Repair and Renovation,Repair and Renovation,2000000,Recommended,Recommended,2025-03-01T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Repairs and improvements to the Rope way bridge across Athreya Paya in Korangi (V) of Tallarevu (M),Repairs and improvements to the Rope way bridge across Athreya Paya in Korangi (V) of Tallarevu (M),,GM Harish Balayogi,,AMALAPURAM,2000000,2025-03-01T00:00:00.000Z,2025-03-01 00:00:00+00:00,549
166429,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,200000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Formation of Gravel Road from Church to P Sesha reddy fields in Nandipalli village of vanampula GP of Badvel Mandal,Formation of Gravel Road from Church to P Sesha reddy fields in Nandipalli village of vanampula GP of Badvel Mandal,,Y S Avinash Reddy,,KADAPA,200000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
151582,Andhra Pradesh,Andhra Pradesh,RAJAMPET,RAJAMPET,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Normal/Others,Normal/Others,500000,Recommended,Recommended,2024-11-14T00:00:00.000Z,2024,Lok Sabha,18,0,False,0,0,Laying of Internal CC Road from Syed Khan House to Burial Ground in Bhagampalli (V&G.P),Laying of Internal CC Road from Syed Khan House to Burial Ground in Bhagampalli (V&G.P),,Midhun Reddy,,RAJAMPET,500000,2024-11-14T00:00:00.000Z,2024-11-14 00:00:00+00:00,656
166435,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,250000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,True,249920,1,Formation of Gravel Road from  Lekkavaripalli village to Karatala alakshumaiah fields in Lekkavaripalli village  of Kaluvapalli GP Of gopavaram mandal,Formation of Gravel Road from  Lekkavaripalli village to Karatala alakshumaiah fields in Lekkavaripalli village  of Kaluvapalli GP Of gopavaram mandal,,Y S Avinash Reddy,,KADAPA,250000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
166440,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,Laying of CC road in varikuntla village  GP of SAKN Mandal,Laying of CC road in varikuntla village  GP of SAKN Mandal,,Y S Avinash Reddy,,KADAPA,300000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
152143,Andhra Pradesh,Andhra Pradesh,ARAKU,ARAKU,Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Alluri Sitharama Raju(DISTRICT COLLECTOR ALLURI SITHARAMARAJU_IDA),Normal/Others,Normal/Others,1394400,Recommended,Recommended,2024-11-12T00:00:00.000Z,2024,Lok Sabha,18,0,True,1394400,1,purchase of street lights,purchase of street lights,,Gumma Thanuja Rani,,ARAKU,1394400,2024-11-12T00:00:00.000Z,2024-11-12 00:00:00+00:00,658
166443,Andhra Pradesh,Andhra Pradesh,KADAPA,KADAPA,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Normal/Others,Normal/Others,300000,Recommended,Recommended,2025-01-18T00:00:00.000Z,2025,Lok Sabha,18,0,False,0,0,"Foramtion of Gravel Road from  Arya - Vyshya Burial Ground  to Thummachettu Mitta( G- Manu Mitta) of Porumamilla village , GP  Mandal","Foramtion of Gravel Road from  Arya - Vyshya Burial Ground  to Thummachettu Mitta( G- Manu Mitta) of Porumamilla village , GP  Mandal",,Y S Avinash Reddy,,KADAPA,300000,2025-01-18T00:00:00.000Z,2025-01-18 00:00:00+00:00,591
166546,Andhra Pradesh,Andhra Pradesh,GUNTUR,GUNTUR,GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),GUNTUR(DISTRICT COLLECTOR GUNTUR_IDA),Normal/Others,Normal/Others,5000000,Recommended,Recommended,2025-01-19T00:00:00.000Z,2025,Lok Sabha,18,0,True,4939780,1,"Providing Amenities to Community Hall in Narakoduru village of Chebrolu Mandal, Guntur District","Providing Amenities to Community Hall in Narakoduru village of Chebrolu Mandal, Guntur District",,Dr Chandra Sekhar Pemmasani,,GUNTUR,5000000,2025-01-19T00:00:00.000Z,2025-01-19 00:00:00+00:00,590
